Date,Open,High,Low,Close,Adj Close,Volume
2018-09-28,99.879997,100.970001,99.820000,100.440002,100.440002,139300
2018-10-01,101.279999,102.480003,100.870003,102.070000,102.070000,108700
2018-10-02,97.739998,99.309998,97.739998,98.720001,98.720001,334200
2018-10-03,97.400002,98.139999,97.250000,97.650002,97.650002,265900
2018-10-04,93.339996,93.400002,90.620003,91.570000,91.570000,327800
2018-10-05,92.930000,92.930000,91.339996,91.599998,91.599998,301100
2018-10-08,89.239998,89.300003,87.879997,88.480003,88.480003,241700
2018-10-09,87.900002,88.190002,87.059998,87.370003,87.370003,213800
2018-10-10,86.930000,86.930000,84.180000,84.209999,84.209999,213300
2018-10-11,85.660004,86.389999,84.080002,84.559998,84.559998,281600
2018-10-12,87.139999,87.139999,85.019997,85.919998,85.919998,254600
2018-10-15,86.440002,86.900002,85.529999,86.160004,86.160004,148000
2018-10-16,85.599998,86.529999,85.089996,86.370003,86.370003,340600
2018-10-17,86.120003,86.120003,84.339996,84.739998,84.739998,137400
2018-10-18,83.480003,83.480003,81.190002,81.309998,81.309998,341500
2018-10-19,83.099998,83.339996,82.209999,82.489998,82.489998,147900
2018-10-22,83.610001,83.830002,82.290001,82.910004,82.910004,150800
2018-10-23,80.199997,80.669998,79.500000,80.099998,80.099998,188300
2018-10-24,82.410004,82.629997,79.440002,79.510002,79.510002,343300
2018-10-25,80.500000,81.480003,80.099998,81.080002,81.080002,130900
2018-10-26,80.919998,82.589996,80.610001,82.080002,82.080002,153400
2018-10-29,82.519997,82.540001,78.959999,79.599998,79.599998,251600
2018-10-30,81.570000,82.580002,79.599998,81.879997,81.879997,185100
2018-10-31,80.239998,81.470001,79.919998,80.660004,80.660004,222700
2018-11-01,81.959999,83.379997,81.300003,83.279999,83.279999,250200
2018-11-02,84.199997,84.199997,82.040001,82.639999,82.639999,257500
2018-11-05,85.830002,86.000000,84.720001,85.750000,85.750000,204500
2018-11-06,85.949997,86.849998,85.820000,86.809998,86.809998,170300
2018-11-07,87.860001,88.000000,86.779999,87.739998,87.739998,114800
2018-11-08,86.430000,87.089996,85.389999,85.669998,85.669998,119800
2018-11-09,84.849998,85.089996,84.099998,84.830002,84.830002,86200
2018-11-12,85.080002,85.239998,83.989998,84.089996,84.089996,119100
2018-11-13,84.290001,84.440002,81.809998,82.059998,82.059998,233600
2018-11-14,84.360001,84.510002,82.769997,83.730003,83.730003,209600
2018-11-15,83.489998,85.559998,83.410004,85.010002,85.010002,181000
2018-11-16,85.029999,86.199997,84.790001,85.790001,85.790001,151700
2018-11-19,85.010002,85.519997,84.290001,84.870003,84.870003,351700
2018-11-20,83.860001,84.099998,81.959999,82.360001,82.360001,237000
2018-11-21,84.180000,84.570000,83.519997,84.029999,84.029999,232100
2018-11-23,81.209999,82.000000,80.680000,81.500000,81.500000,141300
2018-11-26,83.160004,83.699997,82.620003,83.699997,83.699997,150400
2018-11-27,83.089996,83.419998,82.269997,83.250000,83.250000,105300
2018-11-28,83.699997,84.769997,82.970001,84.459999,84.459999,191300
2018-11-29,84.739998,85.389999,84.349998,84.379997,84.379997,188000
2018-11-30,84.220001,85.349998,83.529999,85.339996,85.339996,185700
2018-12-03,87.949997,88.699997,87.190002,88.190002,88.190002,245700
2018-12-04,87.300003,87.959999,85.860001,86.370003,86.370003,193000
2018-12-06,84.620003,85.260002,82.620003,84.610001,84.610001,226600
2018-12-07,84.500000,84.889999,82.269997,82.379997,82.379997,170700
2018-12-10,81.400002,82.070000,80.720001,81.559998,81.559998,252800
2018-12-11,82.570000,82.970001,81.040001,81.489998,81.489998,150700
2018-12-12,83.089996,83.589996,82.470001,82.489998,82.489998,158500
2018-12-13,82.779999,84.150002,82.669998,84.000000,84.000000,167900
2018-12-14,82.970001,83.330002,82.180000,82.400002,82.400002,216600
2018-12-17,82.300003,82.529999,80.639999,80.940002,80.940002,248200
2018-12-18,81.489998,81.980003,79.309998,79.360001,79.360001,240200
2018-12-19,78.400002,78.790001,76.480003,77.180000,77.180000,281400
2018-12-20,76.769997,78.080002,76.459999,76.750000,76.750000,181700
2018-12-21,75.860001,76.660004,75.419998,75.660004,75.660004,312500
2018-12-24,75.370003,75.690002,74.019997,74.309998,74.309998,164200
2018-12-26,74.110001,77.339996,74.070000,77.339996,77.339996,236300
2018-12-27,73.779999,73.779999,71.709999,72.970001,72.970001,337300
2018-12-28,69.680000,70.550003,69.019997,69.750000,69.750000,388900
